facetGroup_ANIMALEXOTICS_COLOR,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_MATERIAL,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_SIZE,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_STYLE,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_30,facetGroup,,,,,,,LEATHER,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_COLOR,facetGroup,,,,,,,LEATHER,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_MATERIAL,facetGroup,,,,,,,LEATHER,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_SIZE,facetGroup,,,,,,,LEATHER,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_SIZEID,facetGroup,,,,,,,LEATHER,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_STYLE,facetGroup,,,,,,,LEATHER,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_30,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_COLOR,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_MATERIAL,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZEID,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_STYLE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51204_TOPTRENDS_LEATHER,product,51204,Rock Diva Gwen Studded Boot,51204,"- Almond toe '- Stud and spikes detail '- Zip side closure '- Approx 4' heel, 2' platform '- Approx 5.5' shaft height, 12' opening circumference '- Imported   Materials Synthetic upper & sole",,,LEATHER,TOPTRENDS,0,Leather,,/osafe_theme/images/catalog/products/small/rockDivaGwenStudded.jpeg,,/osafe_theme/images/catalog/products/small/rockDivaGwenStuddedThumb.jpeg,,/osafe_theme/images/catalog/products/large/rockDivaGwenStudded.jpeg,,,,250.000,140.000,0,10,0,0.0,,2012-10-24T00:00:000Z,,0,,,,,,,,
productCategory_WIDELEGFLARE,productCategory,,,,,,,RNY_CATEGORY_ROOT TOPTRENDS WIDELEGFLARE,,2,Wide Leg,/osafe_theme/images/catalog/categories/sabrina.jpeg,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_WIDELEGFLARE_30,facetGroup,,,,,,,WIDELEGFLARE,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_WIDELEGFLARE_COLOR,facetGroup,,,,,,,WIDELEGFLARE,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_WIDELEGFLARE_MATERIAL,facetGroup,,,,,,,WIDELEGFLARE,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_WIDELEGFLARE_SIZE,facetGroup,,,,,,,WIDELEGFLARE,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_WIDELEGFLARE_SIZEID,facetGroup,,,,,,,WIDELEGFLARE,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_WIDELEGFLARE_STYLE,facetGroup,,,,,,,WIDELEGFLARE,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51008_TOPTRENDS_WIDELEGFLARE,product,51008,Elie Tahari Sabrina Pant,51008,"Are you hip to what's happening? Get into a gorgeous groove wearing the Elie Tahari™ Sabrina Pant. Wide leg. Side-zipper closures. Laced eyelet detailing at the back. 98% wool, 2% elastane. Dry clean only. Imported. Measurements:  Waist Measurement: 26 in Outseam: 46 in Inseam: 36 in Front Rise: 10 in Back Rise: 14 in Leg Opening: 24 in ",,,WIDELEGFLARE,TOPTRENDS,0,Wide Leg,,/osafe_theme/images/catalog/products/small/sabrina.jpeg,,/osafe_theme/images/catalog/products/small/sabrina.jpeg,,/osafe_theme/images/catalog/products/large/sabrina.jpeg,,,,248.000,248.000,0,10,0,0.0,,2012-10-12T00:00:000Z,,0,,,,,,,,
productCategory_WHATSNEW,productCategory,,,,,,,RNY_CATEGORY_ROOT WHATSNEW,,1,WhatsNew,,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_30,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_COLOR,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_MATERIAL,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_SIZE,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_SIZEID,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_STYLE,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_50986_RNY_CATEGORY_ROOT_WHATSNEW,product,50986,Z Spoke ZAC POSEN Bondage L/S Gown,50986 ,Slip-on design. Long sleeves. Back zip closure.,,,WHATSNEW,RNY_CATEGORY_ROOT,0,WhatsNew,,/osafe_theme/images/catalog/products/small/gown.jpeg,,/osafe_theme/images/catalog/products/small/gown-2.jpeg,,/osafe_theme/images/catalog/products/large/gown.jpeg,,,,650.000,454.990,0,10,0,0.0,,2012-10-11T00:00:000Z,,0,,,,,,,,
facetGroup_WHATSNEW_30,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_COLOR,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_MATERIAL,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_SIZE,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_SIZEID,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_WHATSNEW_STYLE,facetGroup,,,,,,,WHATSNEW,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51040_RNY_CATEGORY_ROOT_WHATSNEW,product,51040,Love Quotes Linen Hand Knotted Tassel,51040,"Lavish and lovely, you'll look radiate luxury anytime you wear this beautiful scarf from Love Quotes™! Knotted tassels at ends. Inspirational love quote on the hang tag. Perfect for layering. 50% linen, 50% viscose. Dry clean only. Imported. Love Quotes donates 10% of all its proceeds to various international children's charities. Measurements:  Width: 38 in Length: 74 in",,,WHATSNEW,RNY_CATEGORY_ROOT,0,WhatsNew,,/osafe_theme/images/catalog/products/small/2130621-p-4x,,/osafe_theme/images/catalog/products/small/2130621-1-4x,,/osafe_theme/images/catalog/products/large/2130621-p-4x,,,,92.000,92.000,0,10,0,0.0,,2012-10-16T00:00:000Z,,0,,,,,,,,
productCategory_ACCESSORIES-WN,productCategory,,,,,,,RNY_CATEGORY_ROOT WHATSNEW ACCESSORIES-WN,,2,Accessories,/osafe_theme/images/catalog/categories/1763198-4-MULTIVIEW,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_ACCESSORIES-WN_30,facetGroup,,,,,,,ACCESSORIES-WN,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_ACCESSORIES-WN_COLOR,facetGroup,,,,,,,ACCESSORIES-WN,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ACCESSORIES-WN_MATERIAL,facetGroup,,,,,,,ACCESSORIES-WN,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ACCESSORIES-WN_SIZE,facetGroup,,,,,,,ACCESSORIES-WN,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ACCESSORIES-WN_SIZEID,facetGroup,,,,,,,ACCESSORIES-WN,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_ACCESSORIES-WN_STYLE,facetGroup,,,,,,,ACCESSORIES-WN,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51041_WHATSNEW_ACCESSORIES-WN,product,51041,SpiritHoods Grey Wolf,51041,"Show your loyalty to the pack, uniting and teaching them to reach the ultimate team goal in the respected SpiritHoods™ Grey Wolf. The spirit of the Grey Wolf is loyal, social and a teacher. Due to the handmade nature of this SpiritHoods item, each hood exhibits unique characteristics with no two being exactly alike. Full-length hood design features front hand pockets. Hidden interior zip pocket at upper left side. Faux fur: 100% acrylic Lining: 55% linen, 45% rayon. Dry clean only. Made in the USA. Measurements:  Circumference: 21 in",,,ACCESSORIES-WN,WHATSNEW,0,Accessories,,/osafe_theme/images/catalog/products/small/1763198-p-4x,,/osafe_theme/images/catalog/products/small/1763198-1-4x,,/osafe_theme/images/catalog/products/large/1763198-p-4x,,,,129.000,129.000,0,10,0,0.0,,2012-10-16T00:00:000Z,,0,,,,,,,,
productCategory_APPAREL-WN,productCategory,,,,,,,RNY_CATEGORY_ROOT WHATSNEW APPAREL-WN,,2,Apparel,/osafe_theme/images/catalog/categories/2075323-p-MULTIVIEW,,,,,,,,,,,,,,,,,,0,,,,,,,,
productCategory_HANDBAGS-WN,productCategory,,,,,,,RNY_CATEGORY_ROOT WHATSNEW HANDBAGS-WN,,2,Handbags,,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_COLOR,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_MATERIAL,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_SIZE,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_STYLE,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS-WN_COLOR,facetGroup,,,,,,,HANDBAGS-WN,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS-WN_MATERIAL,facetGroup,,,,,,,HANDBAGS-WN,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS-WN_SIZE,facetGroup,,,,,,,HANDBAGS-WN,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS-WN_STYLE,facetGroup,,,,,,,HANDBAGS-WN,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100087_WHATSNEW_HANDBAGS-WN,product,100087,Baby Belle Bag,L2601,This woven leather handbag features a turn-lock front flap. Logo patch at back. Subtle distressing. Chain strap can be worn long or doubled. Lined interior features patch pocket.,,,HANDBAGS-WN,WHATSNEW,0,Handbags,,/osafe_theme/images/catalog/products/small/Shoulder1_100001-000036.jpg,,/osafe_theme/images/catalog/products/small/Shoulder2_100001-000036.jpg,,/osafe_theme/images/catalog/products/large/Shoulder1_100001-000036.jpg,,,,295.000,221.250,0,900,0,0.0,,2011-10-12T00:00:000Z,,0,by Donatelli,,,Beige-Tan,,One_Size,,
productCategory_SHOES-WN,productCategory,,,,,,,RNY_CATEGORY_ROOT WHATSNEW SHOES-WN,,2,Shoes,/osafe_theme/images/catalog/categories/1993401-5-MULTIVIEW,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_30,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_COLOR,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_MATERIAL,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZEID,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_STYLE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51004_WHATSNEW_SHOES-WN,product,51004,Truth or Dare By Madonna Oliana,51004,Step out in gorgeous style with these killer heels! Adjustable buckle closure. Suede upper with metallic piping. Peep-toe. Man-made lining. Lightly cushioned man-made footbed. Wrapped platform and heel. Man-made sole. Imported. Measurements:  Heel Height: 5 1.4 in Weight: 12 oz Platform Height: 1 1.2 in,,,SHOES-WN,WHATSNEW,0,Shoes,,/osafe_theme/images/catalog/products/small/2174545-p-MULTIVIEW,,/osafe_theme/images/catalog/products/small/2174545-1-MULTIVIEW,,/osafe_theme/images/catalog/products/large/2174545-p-MULTIVIEW,,,,130.000,130.000,0,10,0,0.0,,2012-10-12T00:00:000Z,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_COLOR,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_MATERIAL,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_SIZE,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ANIMALEXOTICS_STYLE,facetGroup,,,,,,,ANIMALEXOTICS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_30,facetGroup,,,,,,,LEATHER,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_COLOR,facetGroup,,,,,,,LEATHER,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_MATERIAL,facetGroup,,,,,,,LEATHER,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_SIZE,facetGroup,,,,,,,LEATHER,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_SIZEID,facetGroup,,,,,,,LEATHER,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_LEATHER_STYLE,facetGroup,,,,,,,LEATHER,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_30,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_COLOR,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_MATERIAL,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZEID,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_STYLE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51204_WHATSNEW_SHOES-WN,product,51204,Rock Diva Gwen Studded Boot,51204,"- Almond toe '- Stud and spikes detail '- Zip side closure '- Approx 4' heel, 2' platform '- Approx 5.5' shaft height, 12' opening circumference '- Imported   Materials Synthetic upper & sole",,,SHOES-WN,WHATSNEW,0,Shoes,,/osafe_theme/images/catalog/products/small/rockDivaGwenStudded.jpeg,,/osafe_theme/images/catalog/products/small/rockDivaGwenStuddedThumb.jpeg,,/osafe_theme/images/catalog/products/large/rockDivaGwenStudded.jpeg,,,,250.000,140.000,0,10,0,0.0,,2012-10-24T00:00:000Z,,0,,,,,,,,
facetGroup_HANDBAGS_COLOR,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_MATERIAL,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_SIZE,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_HANDBAGS_STYLE,facetGroup,,,,,,,HANDBAGS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_30,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,30,30,30,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_COLOR,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_MATERIAL,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_SIZEID,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,SIZEID,SIZEID,SIZEID,,,,,,,,,,0,,,,,,,,
facetGroup_SHOES-WN_STYLE,facetGroup,,,,,,,SHOES-WN,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100088_WHATSNEW_SHOES-WN,product,100088,Amaca Bag,S2611,This hand-crocheted handbag features fringe at the structured bottom. Double handles. Interior features 2 button-flap pockets and a key hook.,,,SHOES-WN,WHATSNEW,0,Shoes,,/osafe_theme/images/catalog/products/small/tote1_100001-000035.jpg,,/osafe_theme/images/catalog/products/small/tote2_100001-000035.jpg,,/osafe_theme/images/catalog/products/large/tote1_100001-000035.jpg,,,,136.000,102.000,0,910,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,,Beige-Tan,,One_Size,,
productCategory_OURDESIGNERS,productCategory,,,,,,,RNY_CATEGORY_ROOT OURDESIGNERS,,1,Our Designers,,,,,,,,,,,,,,,,,,,0,,,,,,,,
productCategory_DONATELLI,productCategory,,,,,,,RNY_CATEGORY_ROOT OURDESIGNERS DONATELLI,,2,Donatelli,/osafe_theme/images/catalog/categories/DESIGNER_lisa.jpg,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_COLOR,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_MATERIAL,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_SIZE,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_STYLE,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100017_OURDESIGNERS_DONATELLI,product,100017,Reversible hooded shearling vest,L2061,"This reversible, hooded suede vest features on-seam side pockets and an open placket. Seam detailing throughout. Shearling lining. 22' long, measured from shoulder.  Fabrication: Shearling. 100% shearling. Fur: lambskin shearling.  Fur clean.",,,DONATELLI,OURDESIGNERS,0,Donatelli,,/osafe_theme/images/catalog/products/small/vest_1_100002-000007.jpg,,/osafe_theme/images/catalog/products/small/vest_2_100002-000007.jpg,,/osafe_theme/images/catalog/products/large/vest_1_100002-000007.jpeg,,,,4500.000,2900.000,0,10,0,0.0,,2011-10-12T00:00:000Z,,0,by Donatelli,,Hooded,Brown,wool,Medium,,
facetGroup_ACTIVE_COLOR,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_MATERIAL,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_SIZE,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_STYLE,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100078_OURDESIGNERS_DONATELLI,product,100078,Zoe Pants,L2511,This wide-leg jersey pants feature a ruched fold-over waistband. Unfinished hem. 32' leg opening.,,,DONATELLI,OURDESIGNERS,0,Donatelli,,/osafe_theme/images/catalog/products/small/yoga1_100001-000045.jpg,,/osafe_theme/images/catalog/products/small/yoga2_100001-000045.jpg,,/osafe_theme/images/catalog/products/large/yoga1_100001-000045.jpg,,,,132.000,79.200,0,50,0,0.0,,2011-10-12T00:00:000Z,,0,by Donatelli,,,Grey,,Small,,
facetGroup_ACTIVE_COLOR,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_MATERIAL,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_SIZE,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ACTIVE_STYLE,facetGroup,,,,,,,ACTIVE,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
